"","pass_type","weekend","rides_1d","rides_3d"
"18088",0,0,1,3
"18089",0,0,1,3
"18090",0,0,1,3
"18091",0,0,2,6
"18092",0,0,1,3
"18093",0,0,1,3
"18094",0,0,2,6
"18095",0,0,1,3
"18096",0,0,1,3
"18097",0,0,1,3
"18098",0,0,2,6
"18099",0,0,3,9
"18100",0,0,2,6
"18101",0,0,2,6
"18102",0,0,1,3
"18103",0,0,1,3
"18104",0,0,1,3
"18105",0,0,2,6
"18106",0,0,3,9
"18107",0,0,1,3
"18108",0,0,1,3
"18109",0,0,1,3
"18110",0,0,1,3
"18111",0,0,1,3
"18112",0,0,1,3
"18113",0,0,1,3
"18114",0,0,1,3
"18115",0,0,1,3
"18116",0,0,1,3
"18117",0,0,1,3
"18118",0,0,1,3
"18119",0,0,1,3
"18120",0,0,1,3
"18121",0,0,1,3
"18122",0,0,1,3
"18123",0,0,1,3
"18124",0,0,1,3
"18125",0,0,1,3
"18126",0,0,3,9
"18127",0,0,1,3
"18128",0,0,1,3
"18129",0,0,1,3
"18130",0,0,2,6
"18131",0,0,1,3
"18132",0,0,2,6
"18133",0,0,1,3
"18134",0,0,1,3
"18135",0,0,1,3
"18136",0,0,1,3
"18137",0,0,1,3
"18138",0,0,1,3
"18139",0,0,1,3
"18140",0,0,1,3
"18141",0,0,2,6
"18142",0,0,1,3
"18143",0,0,1,3
"18144",0,0,1,3
"18145",0,0,1,3
"18146",0,0,4,12
"18147",0,0,1,3
"18148",0,0,1,3
"18149",0,0,2,6
"18150",0,0,1,3
"18151",0,0,1,3
"18152",0,0,1,3
"18153",0,0,2,6
"18154",0,0,1,3
"18155",0,0,1,3
"18156",0,0,1,3
"18157",0,0,2,6
"18158",0,0,1,3
"18159",0,0,1,3
"18160",0,0,2,6
"18161",0,0,1,3
"18162",0,0,2,6
"18163",0,0,1,3
"18164",0,0,1,3
"18165",0,0,1,3
"18166",0,0,2,6
"18167",0,0,1,3
"18168",0,0,1,3
"18169",0,0,1,3
"18170",0,0,2,6
"18171",0,0,1,3
"18172",0,0,1,3
"18173",0,0,3,9
"18174",0,0,1,3
"18175",0,0,1,3
"18176",0,0,2,6
"18177",0,0,4,12
"18178",0,0,1,3
"18179",0,0,4,12
"18180",0,0,1,3
"18181",0,0,1,3
"18182",0,0,2,6
"18183",0,0,2,6
"18184",0,0,3,9
"18185",0,0,1,3
"18186",0,0,1,3
"18187",0,0,1,3
"18188",0,0,1,3
"18189",0,0,1,3
"18190",0,0,1,3
"18191",0,0,1,3
"18192",0,0,1,3
"18193",0,0,1,3
"18194",0,0,3,9
"18195",0,0,3,9
"18196",0,0,1,3
"18197",0,0,1,3
"18198",0,0,1,3
"18199",0,0,1,3
"18200",0,0,1,3
"18201",0,0,4,12
"18202",0,0,1,3
"18203",0,0,1,3
"18204",0,0,1,3
"18205",0,0,1,3
"18206",0,0,1,3
"18207",0,0,1,3
"18208",0,0,2,6
"18209",0,0,1,3
"18210",0,0,2,6
"18211",0,0,1,3
"18212",0,0,2,6
"18213",0,0,1,3
"18214",0,0,1,3
"18215",0,0,4,12
"18216",0,0,1,3
"18217",0,0,1,3
"18218",0,0,1,3
"18219",0,0,2,6
"18220",0,0,3,9
"18221",0,0,1,3
"18222",0,0,1,3
"18223",0,0,2,6
"18224",0,0,1,3
"18225",0,0,1,3
"18226",0,0,1,3
"18227",0,0,1,3
"18228",0,0,1,3
"18229",0,0,1,3
"18230",0,0,1,3
"18231",0,0,2,6
"18232",0,0,4,12
"18233",0,0,1,3
"18234",0,0,1,3
"18235",0,0,1,3
"18236",0,0,2,6
"18237",0,0,1,3
"18238",0,0,1,3
"18239",0,0,2,6
"18240",0,0,1,3
"18241",0,0,1,3
"18242",0,0,1,3
"18243",0,0,1,3
"18244",0,0,1,3
"18245",0,0,1,3
"18246",0,0,3,9
"18247",0,0,1,3
"18248",0,0,1,3
"18249",0,0,1,3
"18250",0,0,1,3
"18251",0,0,1,3
"18252",0,0,1,3
"18253",0,0,1,3
"18254",0,0,1,3
"18255",0,0,1,3
"18256",0,0,1,3
"18257",0,0,1,3
"18258",0,0,1,3
"18259",0,0,1,3
"18260",0,0,1,3
"18261",0,0,1,3
"18262",0,0,2,6
"18263",0,0,1,3
"18264",0,0,1,3
"18265",0,0,1,3
"18266",0,0,1,3
"18267",0,0,2,6
"18268",0,0,2,6
"18269",0,0,2,6
"18270",0,0,1,3
"18271",0,0,1,3
"18272",0,0,1,3
"18273",0,0,2,6
"18274",0,0,1,3
"18275",0,0,3,9
"18276",0,0,2,6
"18277",0,0,1,3
"18278",0,0,1,3
"18279",0,0,1,3
"18280",0,0,1,3
"18281",0,0,2,6
"18282",0,0,1,3
"18283",0,0,1,3
"18284",0,0,3,9
"18285",0,0,1,3
"18286",0,0,1,3
"18287",0,0,1,3
"18288",0,0,3,9
"18289",0,0,1,3
"18290",0,0,1,3
"18291",0,0,1,3
"18292",0,0,1,3
"18293",0,0,1,3
"18294",0,0,1,3
"18295",0,0,3,9
"18296",0,0,1,3
"18297",0,0,1,3
"18298",0,0,1,3
"18299",0,0,1,3
"18300",0,0,1,3
"18301",0,0,3,9
"18302",0,0,1,3
"18303",0,0,2,6
"18304",0,0,1,3
"18305",0,0,1,3
"18306",0,0,1,3
"18307",0,0,1,3
"18308",0,0,1,3
"18309",0,0,3,9
"18310",0,0,1,3
"18311",0,0,1,3
"18312",0,0,2,6
"18313",0,0,2,6
"18314",0,0,2,6
"18315",0,0,1,3
"18316",0,0,1,3
"18317",0,0,2,6
"18318",0,0,2,6
"18319",0,0,1,3
"18320",0,0,5,15
"18321",0,0,1,3
"18322",0,0,1,3
"18323",0,0,1,3
"18324",0,0,1,3
"18325",0,0,4,12
"18326",0,0,1,3
"18327",0,0,1,3
"18328",0,0,1,3
"18329",0,0,2,6
"18330",0,0,1,3
"18331",0,0,1,3
"18332",0,0,1,3
"18333",0,0,1,3
"18334",0,0,1,3
"18335",0,0,1,3
"18336",0,0,1,3
"18337",0,0,2,6
"18338",0,0,2,6
"18339",0,0,1,3
"18340",0,0,1,3
"18341",0,0,1,3
"18342",0,0,1,3
"18343",0,0,1,3
"18344",0,0,3,9
"18345",0,0,1,3
"18346",0,0,2,6
"18347",0,0,1,3
"18348",0,0,1,3
"18349",0,0,1,3
"18350",0,0,1,3
"18351",0,0,4,12
"18352",0,0,1,3
"18353",0,0,1,3
"18354",0,0,1,3
"18355",0,0,1,3
"18356",0,0,4,12
"18357",0,0,1,3
"18358",0,0,1,3
"18359",0,0,1,3
"18360",0,0,1,3
"18361",0,0,2,6
"18362",0,0,2,6
"18363",0,0,1,3
"18364",0,0,1,3
"18365",0,0,1,3
"18366",0,0,1,3
"18367",0,0,1,3
"18368",0,0,1,3
"18369",0,0,2,6
"18370",0,0,2,6
"18371",0,0,1,3
"18372",0,0,1,3
"18373",0,0,2,6
"18374",0,0,2,6
"18375",0,0,1,3
"18376",0,0,1,3
"18377",0,0,1,3
"18378",0,0,2,6
"18379",0,0,2,6
"18380",0,0,1,3
"18381",0,0,1,3
"18382",0,0,1,3
"18383",0,0,1,3
"18384",0,0,1,3
"18385",0,0,1,3
"18386",0,0,1,3
"18387",0,0,3,9
"18388",0,0,2,6
"18389",0,0,1,3
"18390",0,0,3,9
"18391",0,0,3,9
"18392",0,0,1,3
"18393",0,0,1,3
"18394",0,0,2,6
"18395",0,0,1,3
"18396",0,0,1,3
"18397",0,0,1,3
"18398",0,0,1,3
"18399",0,0,1,3
"18400",0,0,1,3
"18401",0,0,1,3
"18402",0,0,1,3
"18403",0,0,1,3
"18404",0,0,1,3
"18405",0,0,1,3
"18406",0,0,1,3
"18407",0,0,1,3
"18408",0,0,2,6
"18409",0,0,1,3
"18410",0,0,1,3
"18411",0,0,1,3
"18412",0,0,2,6
"18413",0,0,1,3
"18414",0,0,1,3
"18415",0,0,1,3
"18416",0,0,1,3
"18417",0,0,5,15
"18418",0,0,1,3
"18419",0,0,1,3
"18420",0,0,1,3
"18421",0,0,1,3
"18422",0,0,1,3
"18423",0,0,1,3
"18424",0,0,1,3
"18425",0,0,1,3
"18426",0,0,1,3
"18427",0,0,2,6
"18428",0,0,2,6
"18429",0,0,1,3
"18430",0,0,2,6
"18431",0,0,1,3
"18432",0,0,1,3
"18433",0,0,1,3
"18434",0,0,1,3
"18435",0,0,1,3
"18436",0,0,1,3
"18437",0,0,1,3
"18438",0,0,1,3
"18439",0,0,1,3
"18440",0,0,3,9
"18441",0,0,2,6
"18442",0,0,1,3
"18443",0,0,4,12
"18444",0,0,1,3
"18445",0,0,4,12
"18446",0,0,1,3
"18447",0,0,1,3
"18448",0,0,3,9
"18449",0,0,1,3
"18450",0,0,1,3
"18451",0,0,1,3
"18452",0,0,1,3
"18453",0,0,1,3
"18454",0,0,1,3
"18455",0,0,3,9
"18456",0,0,1,3
"18457",0,0,5,15
"18458",0,0,1,3
"18459",0,0,1,3
"18460",0,0,1,3
"18461",0,0,1,3
"18462",0,0,1,3
"18463",0,0,2,6
"18464",0,0,1,3
"18465",0,0,1,3
"18466",0,0,1,3
"18467",0,0,1,3
"18468",0,0,1,3
"18469",0,0,1,3
"18470",0,0,1,3
"18471",0,0,1,3
"18472",0,0,1,3
"18473",0,0,1,3
"18474",0,0,1,3
"18475",0,0,1,3
"18476",0,0,1,3
"18477",0,0,1,3
"18478",0,0,1,3
"18479",0,0,1,3
"18480",0,0,2,6
"18481",0,0,1,3
"18482",0,0,1,3
"18483",0,0,2,6
"18484",0,0,1,3
"18485",0,0,1,3
"18486",0,0,1,3
"18487",0,0,1,3
"18488",0,0,1,3
"18489",0,0,1,3
"18490",0,0,1,3
"18491",0,0,1,3
"18492",0,0,1,3
"18493",0,0,1,3
"18494",0,0,2,6
"18495",0,0,2,6
"18496",0,0,1,3
"18497",0,0,1,3
"18498",0,0,1,3
"18499",0,0,1,3
"18500",0,0,1,3
"18501",0,0,1,3
"18502",0,0,1,3
"18503",0,0,1,3
"18504",0,0,1,3
"18505",0,0,1,3
"18506",0,0,1,3
"18507",0,0,3,9
"18508",0,0,1,3
"18509",0,0,2,6
"18510",0,0,1,3
"18511",0,0,2,6
"18512",0,0,1,3
"18513",0,0,1,3
"18514",0,0,1,3
"18515",0,0,1,3
"18516",0,0,1,3
"18517",0,0,1,3
"18518",0,0,1,3
"18519",0,0,1,3
"18520",0,0,1,3
"18521",0,0,1,3
"18522",0,0,1,3
"18523",0,0,2,6
"18524",0,0,1,3
"18525",0,0,1,3
"18526",0,0,1,3
"18527",0,0,1,3
"18528",0,0,1,3
"18529",0,0,2,6
"18530",0,0,1,3
"18531",0,0,1,3
"18532",0,0,2,6
"18533",0,0,4,12
"18534",0,0,1,3
"18535",0,0,1,3
"18536",0,0,1,3
"18537",0,0,1,3
"18538",0,0,5,15
"18539",0,0,1,3
"18540",0,0,1,3
"18541",0,0,1,3
"18542",0,0,1,3
"18543",0,0,1,3
"18544",0,0,3,9
"18545",0,0,1,3
"18546",0,0,2,6
"18547",0,0,1,3
"18548",0,0,4,12
"18549",0,0,1,3
"18550",0,0,1,3
"18551",0,0,1,3
"18552",0,0,1,3
"18553",0,0,2,6
"18554",0,0,1,3
"18555",0,0,1,3
"18556",0,0,1,3
"18557",0,0,1,3
"18558",0,0,2,6
"18559",0,0,1,3
"18560",0,0,1,3
"18561",0,0,1,3
"18562",0,0,2,6
"18563",0,0,1,3
"18564",0,0,1,3
"18565",0,0,1,3
"18566",0,0,1,3
"18567",0,0,1,3
"18568",0,0,1,3
"18569",0,0,1,3
"18570",0,0,1,3
"18571",0,0,3,9
"18572",0,0,1,3
"18573",0,0,2,6
"18574",0,0,1,3
"18575",0,0,1,3
"18576",0,0,1,3
"18577",0,0,1,3
"18578",0,0,1,3
"18579",0,0,2,6
"18580",0,0,1,3
"18581",0,0,1,3
"18582",0,0,1,3
"18583",0,0,1,3
"18584",0,0,1,3
"18585",0,0,1,3
"18586",0,0,2,6
"18587",0,0,2,6
"18588",0,0,3,9
"18589",0,0,1,3
"18590",0,0,1,3
"18591",0,0,1,3
"18592",0,0,1,3
"18593",0,0,1,3
"18594",0,0,1,3
"18595",0,0,1,3
"18596",0,0,1,3
"18597",0,0,1,3
"18598",0,0,1,3
"18599",0,0,2,6
"18600",0,0,3,9
"18601",0,0,1,3
"18602",0,0,1,3
"18603",0,0,2,6
"18604",0,0,3,9
"18605",0,0,1,3
"18606",0,0,1,3
"18607",0,0,1,3
"18608",0,0,1,3
"18609",0,0,1,3
"18610",0,0,1,3
"18611",0,0,1,3
"18612",0,0,2,6
"18613",0,0,1,3
"18614",0,0,1,3
"18615",0,0,1,3
"18616",0,0,1,3
"18617",0,0,1,3
"18618",0,0,1,3
"18619",0,0,1,3
"18620",0,0,2,6
"18621",0,0,2,6
"18622",0,0,1,3
"18623",0,0,1,3
"18624",0,0,1,3
"18625",0,0,1,3
"18626",0,0,2,6
"18627",0,0,1,3
"18628",0,0,1,3
"18629",0,0,3,9
"18630",0,0,1,3
"18631",0,0,1,3
"18632",0,0,1,3
"18633",0,0,1,3
"18634",0,0,1,3
"18635",0,0,1,3
"18636",0,0,1,3
"18637",0,0,1,3
"18638",0,0,1,3
"18639",0,0,2,6
"18640",0,0,1,3
"18641",0,0,1,3
"18642",0,0,1,3
"18643",0,0,2,6
"18644",0,0,1,3
"18645",0,0,1,3
"18646",0,0,1,3
"18647",0,0,1,3
"18648",0,0,1,3
"18649",0,0,1,3
"18650",0,0,1,3
"18651",0,0,3,9
"18652",0,0,2,6
"18653",0,0,1,3
"18654",0,0,1,3
"18655",0,0,1,3
"18656",0,0,1,3
"18657",0,0,2,6
"18658",0,0,1,3
"18659",0,0,1,3
"18660",0,0,1,3
"18661",0,0,1,3
"18662",0,0,1,3
"18663",0,0,1,3
"18664",0,0,1,3
"18665",0,0,3,9
"18666",0,0,1,3
"18667",0,0,4,12
"18668",0,0,1,3
"18669",0,0,1,3
"18670",0,0,2,6
"18671",0,0,1,3
"18672",0,0,1,3
"18673",0,0,1,3
"18674",0,0,1,3
"18675",0,0,1,3
"18676",0,0,1,3
"18677",0,0,1,3
"18678",0,0,1,3
"18679",0,0,3,9
"18680",0,0,1,3
"18681",0,0,2,6
"18682",0,0,1,3
"18683",0,0,3,9
"18684",0,0,1,3
"18685",0,0,1,3
"18686",0,0,1,3
"18687",0,0,1,3
"18688",0,0,1,3
"18689",0,0,3,9
"18690",0,0,1,3
"18691",0,0,1,3
"18692",0,0,1,3
"18693",0,0,1,3
"18694",0,0,1,3
"18695",0,0,1,3
"18696",0,0,1,3
"18697",0,0,1,3
"18698",0,0,2,6
"18699",0,0,1,3
"18700",0,0,1,3
"18701",0,0,4,12
"18702",0,0,1,3
"18703",0,0,1,3
"18704",0,0,2,6
"18705",0,0,1,3
"18706",0,0,1,3
"18707",0,0,2,6
"18708",0,0,1,3
"18709",0,0,1,3
"18710",0,0,1,3
"18711",0,0,2,6
"18712",0,0,1,3
"18713",0,0,1,3
"18714",0,0,1,3
"18715",0,0,3,9
"18716",0,0,1,3
"18717",0,0,3,9
"18718",0,0,1,3
"18719",0,0,4,12
"18720",0,0,1,3
"18721",0,0,1,3
"18722",0,0,1,3
"18723",0,0,1,3
"18724",0,0,1,3
"18725",0,0,1,3
"18726",0,0,1,3
"18727",0,0,4,12
"18728",0,0,2,6
"18729",0,0,1,3
"18730",0,0,1,3
"18731",0,0,3,9
"18732",0,0,1,3
"18733",0,0,1,3
"18734",0,0,1,3
"18735",0,0,2,6
"18736",0,0,1,3
"18737",0,0,1,3
"18738",0,0,2,6
"18739",0,0,1,3
"18740",0,0,1,3
"18741",0,0,2,6
"18742",0,0,1,3
"18743",0,0,1,3
"18744",0,0,3,9
"18745",0,0,1,3
"18746",0,0,1,3
"18747",0,0,1,3
"18748",0,0,1,3
"18749",0,0,1,3
"18750",0,0,2,6
"18751",0,0,1,3
"18752",0,0,2,6
"18753",0,0,2,6
"18754",0,0,1,3
"18755",0,0,1,3
"18756",0,0,1,3
"18757",0,0,1,3
"18758",0,0,1,3
"18759",0,0,1,3
"18760",0,0,1,3
"18761",0,0,1,3
"18762",0,0,1,3
"18763",0,0,2,6
"18764",0,0,1,3
"18765",0,0,1,3
"18766",0,0,1,3
"18767",0,0,1,3
"18768",0,0,1,3
"18769",0,0,1,3
"18770",0,0,2,6
"18771",0,0,1,3
"18772",0,0,1,3
"18773",0,0,1,3
"18774",0,0,1,3
"18775",0,0,1,3
"18776",0,0,3,9
"18777",0,0,1,3
"18778",0,0,1,3
"18779",0,0,2,6
"18780",0,0,4,12
"18781",0,0,1,3
"18782",0,0,1,3
"18783",0,0,1,3
"18784",0,0,1,3
"18785",0,0,3,9
"18786",0,0,1,3
"18787",0,0,3,9
"18788",0,0,1,3
"18789",0,0,1,3
"18790",0,0,1,3
"18791",0,0,1,3
"18792",0,0,1,3
"18793",0,0,1,3
"18794",0,0,1,3
"18795",0,0,1,3
"18796",0,0,1,3
"18797",0,0,1,3
"18798",0,0,1,3
"18799",0,0,1,3
"18800",0,0,1,3
"18801",0,0,1,3
"18802",0,0,2,6
"18803",0,0,1,3
"18804",0,0,1,3
"18805",0,0,1,3
"18806",0,0,1,3
"18807",0,0,1,3
"18808",0,0,1,3
"18809",0,0,1,3
"18810",0,0,2,6
"18811",0,0,3,9
"18812",0,0,1,3
"18813",0,0,1,3
"18814",0,0,1,3
"18815",0,0,1,3
"18816",0,0,1,3
"18817",0,0,1,3
"18818",0,0,1,3
"18819",0,0,1,3
"18820",0,0,2,6
"18821",0,0,1,3
"18822",0,0,1,3
"18823",0,0,1,3
"18824",0,0,1,3
"18825",0,0,1,3
"18826",0,0,1,3
"18827",0,0,1,3
"18828",0,0,2,6
"18829",0,0,1,3
"18830",0,0,1,3
"18831",0,0,1,3
"18832",0,0,1,3
"18833",0,0,3,9
"18834",0,0,1,3
"18835",0,0,1,3
"18836",0,0,1,3
"18837",0,0,2,6
"18838",0,0,1,3
"18839",0,0,1,3
"18840",0,0,3,9
"18841",0,0,2,6
"18842",0,0,1,3
"18843",0,0,3,9
"18844",0,0,1,3
"18845",0,0,1,3
"18846",0,0,1,3
"18847",0,0,1,3
"18848",0,0,2,6
"18849",0,0,2,6
"18850",0,0,1,3
"18851",0,0,2,6
"18852",0,0,3,9
"18853",0,0,1,3
"18854",0,0,1,3
"18855",0,0,1,3
"18856",0,0,1,3
"18857",0,0,1,3
"18858",0,0,1,3
"18859",0,0,1,3
"18860",0,0,4,12
"18861",0,0,1,3
"18862",0,0,1,3
"18863",0,0,1,3
"18864",0,0,1,3
"18865",0,0,2,6
"18866",0,0,3,9
"18867",0,0,1,3
"18868",0,0,1,3
"18869",0,0,1,3
"18870",0,0,1,3
"18871",0,0,1,3
"18872",0,0,1,3
"18873",0,0,1,3
"18874",0,0,1,3
"18875",0,0,3,9
"18876",0,0,2,6
"18877",0,0,2,6
"18878",0,0,1,3
"18879",0,0,1,3
"18880",0,0,1,3
"18881",0,0,1,3
"18882",0,0,2,6
"18883",0,0,3,9
"18884",0,0,1,3
"18885",0,0,1,3
"18886",0,0,1,3
"18887",0,0,1,3
"18888",0,0,2,6
"18889",0,0,1,3
"18890",0,0,1,3
"18891",0,0,4,12
"18892",0,0,1,3
"18893",0,0,1,3
"18894",0,0,2,6
"18895",0,0,1,3
"18896",0,0,1,3
"18897",0,0,1,3
"18898",0,0,1,3
"18899",0,0,1,3
"18900",0,0,1,3
"18901",0,0,1,3
"18902",0,0,2,6
"18903",0,0,4,12
"18904",0,0,1,3
"18905",0,0,2,6
"18906",0,0,2,6
"18907",0,0,3,9
"18908",0,0,1,3
"18909",0,0,2,6
"18910",0,0,1,3
"18911",0,0,1,3
"18912",0,0,1,3
"18913",0,0,1,3
"18914",0,0,2,6
"18915",0,0,2,6
"18916",0,0,1,3
"18917",0,0,1,3
"18918",0,0,1,3
"18919",0,0,1,3
"18920",0,0,2,6
"18921",0,0,1,3
"18922",0,0,2,6
"18923",0,0,1,3
"18924",0,0,2,6
"18925",0,0,1,3
"18926",0,0,1,3
"18927",0,0,1,3
"18928",0,0,1,3
"18929",0,0,3,9
"18930",0,0,3,9
"18931",0,0,1,3
"18932",0,0,1,3
"18933",0,0,1,3
"18934",0,0,1,3
"18935",0,0,1,3
"18936",0,0,3,9
"18937",0,0,1,3
"18938",0,0,1,3
"18939",0,0,1,3
"18940",0,0,2,6
"18941",0,0,3,9
"18942",0,0,3,9
"18943",0,0,1,3
"18944",0,0,1,3
"18945",0,0,1,3
"18946",0,0,1,3
"18947",0,0,1,3
"18948",0,0,2,6
"18949",0,0,1,3
"18950",0,0,1,3
"18951",0,0,1,3
"18952",0,0,1,3
"18953",0,0,1,3
"18954",0,0,1,3
"18955",0,0,1,3
"18956",0,0,1,3
"18957",0,0,1,3
"18958",0,0,1,3
"18959",0,0,2,6
"18960",0,0,2,6
"18961",0,0,1,3
"18962",0,0,4,12
"18963",0,0,1,3
"18964",0,0,2,6
"18965",0,0,1,3
"18966",0,0,1,3
"18967",0,0,1,3
"18968",0,0,3,9
"18969",0,0,1,3
"18970",0,0,2,6
"18971",0,0,1,3
"18972",0,0,1,3
"18973",0,0,1,3
"18974",0,0,1,3
"18975",0,0,1,3
"18976",0,0,2,6
"18977",0,0,1,3
"18978",0,0,3,9
"18979",0,0,1,3
"18980",0,0,1,3
"18981",0,0,1,3
"18982",0,0,2,6
"18983",0,0,1,3
"18984",0,0,2,6
"18985",0,0,1,3
"18986",0,0,1,3
"18987",0,0,1,3
"18988",0,0,1,3
"18989",0,0,1,3
"18990",0,0,1,3
"18991",0,0,1,3
"18992",0,0,2,6
"18993",0,0,2,6
"18994",0,0,1,3
"18995",0,0,1,3
"18996",0,0,1,3
"18997",0,0,1,3
"18998",0,0,1,3
"18999",0,0,1,3
"19000",0,0,1,3
"19001",0,0,1,3
"19002",0,0,1,3
"19003",0,0,1,3
"19004",0,0,1,3
"19005",0,0,1,3
"19006",0,0,1,3
"19007",0,0,2,6
"19008",0,0,1,3
"19009",0,0,1,3
"19010",0,0,2,6
"19011",0,0,1,3
"19012",0,0,2,6
"19013",0,0,1,3
"19014",0,0,1,3
"19015",0,0,1,3
"19016",0,0,1,3
"19017",0,0,1,3
"19018",0,0,3,9
"19019",0,0,1,3
"19020",0,0,1,3
"19021",0,0,1,3
"19022",0,0,1,3
"19023",0,0,1,3
"19024",0,0,3,9
"19025",0,0,1,3
"19026",0,0,2,6
"19027",0,0,1,3
"19028",0,0,1,3
"19029",0,0,1,3
"19030",0,0,1,3
"19031",0,0,1,3
"19032",0,0,5,15
"19033",0,0,1,3
"19034",0,0,1,3
"19035",0,0,1,3
"19036",0,0,1,3
"19037",0,0,2,6
"19038",0,0,1,3
"19039",0,0,1,3
"19040",0,0,1,3
"19041",0,0,1,3
"19042",0,0,1,3
"19043",0,0,4,12
"19044",0,0,3,9
"19045",0,0,1,3
"19046",0,0,1,3
"19047",0,0,2,6
"19048",0,0,1,3
"19049",0,0,1,3
"19050",0,0,1,3
"19051",0,0,3,9
"19052",0,0,1,3
"19053",0,0,1,3
"19054",0,0,3,9
"19055",0,0,1,3
"19056",0,0,1,3
"19057",0,0,2,6
"19058",0,0,1,3
"19059",0,0,3,9
"19060",0,0,1,3
"19061",0,0,3,9
"19062",0,0,1,3
"19063",0,0,1,3
"19064",0,0,1,3
"19065",0,0,1,3
"19066",0,0,1,3
"19067",0,0,1,3
"19068",0,0,1,3
"19069",0,0,1,3
"19070",0,0,1,3
"19071",0,0,1,3
"19072",0,0,1,3
"19073",0,0,1,3
"19074",0,0,1,3
"19075",0,0,2,6
"19076",0,0,1,3
"19077",0,0,1,3
"19078",0,0,1,3
"19079",0,0,1,3
"19080",0,0,1,3
"19081",0,0,2,6
"19082",0,0,1,3
"19083",0,0,3,9
"19084",0,0,3,9
"19085",0,0,2,6
"19086",0,0,1,3
"19087",0,0,3,9
"19088",0,0,2,6
"19089",0,0,1,3
"19090",0,0,1,3
"19091",0,0,3,9
"19092",0,0,1,3
"19093",0,0,1,3
"19094",0,0,1,3
"19095",0,0,1,3
"19096",0,0,1,3
"19097",0,0,1,3
"19098",0,0,1,3
"19099",0,0,4,12
"19100",0,0,1,3
"19101",0,0,1,3
"19102",0,0,2,6
"19103",0,0,1,3
"19104",0,0,1,3
"19105",0,0,2,6
"19106",0,0,1,3
"19107",0,0,1,3
"19108",0,0,1,3
"19109",0,0,1,3
"19110",0,0,2,6
"19111",0,0,1,3
"19112",0,0,1,3
"19113",0,0,3,9
"19114",0,0,2,6
"19115",0,0,1,3
"19116",0,0,1,3
"19117",0,0,1,3
"19118",0,0,1,3
"19119",0,0,1,3
"19120",0,0,1,3
"19121",0,0,3,9
"19122",0,0,1,3
"19123",0,0,1,3
"19124",0,0,1,3
"19125",0,0,1,3
"19126",0,0,1,3
"19127",0,0,1,3
"19128",0,0,2,6
"19129",0,0,2,6
"19130",0,0,2,6
"19131",0,0,1,3
"19132",0,0,2,6
"19133",0,0,1,3
"19134",0,0,1,3
"19135",0,0,2,6
"19136",0,0,3,9
"19137",0,0,2,6
"19138",0,0,1,3
"19139",0,0,5,15
"19140",0,0,1,3
"19141",0,0,1,3
"19142",0,0,1,3
"19143",0,0,1,3
"19144",0,0,1,3
"19145",0,0,1,3
"19146",0,0,2,6
"19147",0,0,1,3
"19148",0,0,2,6
"19149",0,0,1,3
"19150",0,0,1,3
"19151",0,0,1,3
"19152",0,0,1,3
"19153",0,0,4,12
"19154",0,0,1,3
"19155",0,0,1,3
"19156",0,0,1,3
"19157",0,0,1,3
"19158",0,0,1,3
"19159",0,0,1,3
"19160",0,0,1,3
"19161",0,0,1,3
"19162",0,0,1,3
"19163",0,0,1,3
"19164",0,0,1,3
"19165",0,0,1,3
"19166",0,0,1,3
"19167",0,0,1,3
"19168",0,0,1,3
"19169",0,0,1,3
"19170",0,0,1,3
"19171",0,0,1,3
"19172",0,0,2,6
"19173",0,0,1,3
"19174",0,0,1,3
"19175",0,0,3,9
"19176",0,0,2,6
"19177",0,0,3,9
"19178",0,0,1,3
"19179",0,0,2,6
"19180",0,0,1,3
"19181",0,0,2,6
"19182",0,0,1,3
"19183",0,0,1,3
"19184",0,0,2,6
"19185",0,0,2,6
"19186",0,0,1,3
"19187",0,0,1,3
"19188",0,0,1,3
"19189",0,0,1,3
"19190",0,0,1,3
"19191",0,0,2,6
"19192",0,0,1,3
"19193",0,0,4,12
"19194",0,0,1,3
"19195",0,0,1,3
"19196",0,0,1,3
"19197",0,0,2,6
"19198",0,0,1,3
"19199",0,0,1,3
"19200",0,0,1,3
"19201",0,0,1,3
"19202",0,0,1,3
"19203",0,0,1,3
"19204",0,0,3,9
"19205",0,0,1,3
"19206",0,0,1,3
"19207",0,0,1,3
"19208",0,0,1,3
"19209",0,0,1,3
"19210",0,0,1,3
"19211",0,0,1,3
"19212",0,0,1,3
"19213",0,0,1,3
"19214",0,0,1,3
"19215",0,0,1,3
"19216",0,0,1,3
"19217",0,0,2,6
"19218",0,0,1,3
"19219",0,0,1,3
"19220",0,0,3,9
"19221",0,0,3,9
"19222",0,0,1,3
"19223",0,0,1,3
"19224",0,0,5,15
"19225",0,0,1,3
"19226",0,0,1,3
"19227",0,0,1,3
"19228",0,0,1,3
"19229",0,0,1,3
"19230",0,0,1,3
"19231",0,0,2,6
"19232",0,0,1,3
"19233",0,0,1,3
"19234",0,0,1,3
"19235",0,0,3,9
"19236",0,0,2,6
"19237",0,0,2,6
"19238",0,0,2,6
"19239",0,0,1,3
"19240",0,0,2,6
"19241",0,0,1,3
"19242",0,0,2,6
"19243",0,0,1,3
"19244",0,0,1,3
"19245",0,0,1,3
"19246",0,0,1,3
"19247",0,0,2,6
"19248",0,0,2,6
"19249",0,0,3,9
"19250",0,0,1,3
"19251",0,0,1,3
